PlayerCode,Name,Name clean,Rating,Stars,First,Last,fuzzy_key
2013315,Davin Bellamy,Davin Bellamy,0.8937,4,Davin,Bellamy,belvinamydav
2013316,Caleb Benenoch,Caleb Benenoch,0.8934,4,Caleb,Benenoch,benlebochcal
2013317,Erik Bunte,Erik Bunte,0.8934,4,Erik,Bunte,bunriknteeri
2013318,Yannick Ngakoue,Yannick Ngakoue,0.8933,4,Yannick,Ngakoue,ngaickoueyan
2013319,Devin Butler,Devin Butler,0.8933,4,Devin,Butler,butvinlerdev
2013320,TraVon Chapman,TraVon Chapman,0.893,4,TraVon,Chapman,chavonmantra
2013321,David Kenney,David Kenney,0.8924,4,David,Kenney,kenvidneydav
2013322,Darrien Howard,Darrien Howard,0.8924,4,Darrien,Howard,howienarddar
2013323,Kyle Bolin,Kyle Bolin,0.8919,4,Kyle,Bolin,bolylelinkyl
2013324,DeVante Kincade,DeVante Kincade,0.8918,4,DeVante,Kincade,kinnteadedev
2013325,Andy Dodd,Andy Dodd,0.8918,4,Andy,Dodd,dodndyoddand
2013326,Jake Campos,Jake Campos,0.8918,4,Jake,Campos,camakeposjak
2013327,Ryan White,Ryan White,0.8542,3,Ryan,White,whiyaniterya
2013328,James White,James White,0.8733,3,James,White,whimesitejam
2013329,Dennis Finley,Dennis Finley,0.8913,4,Dennis,Finley,finnisleyden
2013330,Austin Allen,Austin Allen,0.8913,4,Austin,Allen,alltinlenaus
2013331,Kenny Lacy,Kenny Lacy,0.8909,4,Kenny,Lacy,lacnnyacyken
2013332,Kevin Palma,Kevin Palma,0.8908,4,Kevin,Palma,palvinlmakev
2013333,Tevin Lawson,Tevin Lawson,0.8907,4,Tevin,Lawson,lawvinsontev
2013334,Brian Walker,Brian Walker,0.8905,4,Brian,Walker,waliankerbri
2013335,Rashard Robinson,Rashard Robinson,0.8903,4,Rashard,Robinson,robardsonras
2013336,Connor Mitch,Connor Mitch,0.8903,4,Connor,Mitch,mitnortchcon
2013337,A.J. Natter,AJ Natter,0.8902,4,AJ,Natter,natajteraj
2013338,Riley Norman,Riley Norman,0.8901,4,Riley,Norman,norleymanril
2013339,Freddie Stevenson,Freddie Stevenson,0.89,3,Freddie,Stevenson,stediesonfre
2013340,Brayden Kearsley,Brayden Kearsley,0.8888,3,Brayden,Kearsley,keadenleybra
2013341,D.J. Singleton,DJ Singleton,0.8887,3,DJ,Singleton,sindjtondj
2013342,Na'Ty Rodgers,NaTy Rodgers,0.8887,3,NaTy,Rodgers,rodatyersnat
2013343,Rashard Fant,Rashard Fant,0.8886,3,Rashard,Fant,fanardantras
2013344,Anu Solomon,Anu Solomon,0.8882,3,Anu,Solomon,solanumonanu
2013345,Reeve Koehler,Reeve Koehler,0.8881,3,Reeve,Koehler,koeevelerree
2013346,Tyrell Lyons,Tyrell Lyons,0.8879,3,Tyrell,Lyons,lyoellonstyr
2013347,Chikwe Obasih,Chikwe Obasih,0.8868,3,Chikwe,Obasih,obakwesihchi
2013348,John Lopez,John Lopez,0.8867,3,John,Lopez,lopohnpezjoh
2013349,Kyrin Priester,Kyrin Priester,0.8861,3,Kyrin,Priester,pririnterkyr
2013350,Raheem Falkins,Raheem Falkins,0.8859,3,Raheem,Falkins,faleeminsrah
2013351,Eddie Jackson,Eddie Jackson,0.8857,3,Eddie,Jackson,jacdiesonedd
2013352,William Likely,William Likely,0.8855,3,William,Likely,likiamelywil
2013353,Rob Wheelwright,Rob Wheelwright,0.8854,3,Rob,Wheelwright,wherobghtrob
2013354,Devin Lauderdale,Devin Lauderdale,0.8852,3,Devin,Lauderdale,lauvinaledev
2013355,Cory Jasudowich,Cory Jasudowich,0.8849,3,Cory,Jasudowich,jasoryichcor
2013356,Tanner Wood,Tanner Wood,0.8846,3,Tanner,Wood,wooneroodtan
2013357,Nick Ramirez,Nick Ramirez,0.8842,3,Nick,Ramirez,ramickreznic
2013358,Darian Claiborne,Darian Claiborne,0.8841,3,Darian,Claiborne,claianrnedar
2013359,Trent Hosick,Trent Hosick,0.8841,3,Trent,Hosick,hosenticktre
2013360,Johnny McCrary,Johnny McCrary,0.8838,3,Johnny,McCrary,mccnnyaryjoh
2013361,Derek Babiash,Derek Babiash,0.8838,3,Derek,Babiash,babrekashder
2013362,Jake Thomas,Jake Thomas,0.8835,3,Jake,Thomas,thoakemasjak
2013363,Ryan Jenkins,Ryan Jenkins,0.8832,3,Ryan,Jenkins,jenyaninsrya
2013364,Rashad Kinlaw,Rashad Kinlaw,0.883,3,Rashad,Kinlaw,kinhadlawras
2013365,J.J. Gustafson,JJ Gustafson,0.8828,3,JJ,Gustafson,gusjjsonjj
2013366,Rodney Adams,Rodney Adams,0.8826,3,Rodney,Adams,adaneyamsrod
2013367,Dorian Miller,Dorian Miller,0.8823,3,Dorian,Miller,milianlerdor
2013368,Corey Robinson,Corey Robinson,0.8821,3,Corey,Robinson,robreysoncor
2013369,DeAndre Woods,DeAndre Woods,0.8818,3,DeAndre,Woods,woodreodsdea
2013370,Adrian Baker,Adrian Baker,0.8814,3,Adrian,Baker,bakiankeradr
2013371,Jerel Morrow,Jerel Morrow,0.8814,3,Jerel,Morrow,morrelrowjer
2013372,Joey Ivie,Joey Ivie,0.8814,3,Joey,Ivie,ivioeyviejoe
2013373,Carlos Burse,Carlos Burse,0.8812,3,Carlos,Burse,burlosrsecar
2013374,Ross Douglas,Ross Douglas,0.8811,3,Ross,Douglas,douosslasros
2013375,Austin Hooper,Austin Hooper,0.881,3,Austin,Hooper,hootinperaus
2013376,R.J. Prince,RJ Prince,0.881,3,RJ,Prince,prirjncerj
2013377,Steve Wesley,Steve Wesley,0.8804,3,Steve,Wesley,weseveleyste
2013378,Vincent Taylor,Vincent Taylor,0.8801,3,Vincent,Taylor,tayentlorvin
2013379,Zack Greenlee,Zack Greenlee,0.8801,3,Zack,Greenlee,greackleezac
2013380,Jacob Matuska,Jacob Matuska,0.88,3,Jacob,Matuska,matcobskajac
2013381,Anthony Davis,Anthony Davis,0.976,4,Anthony,Davis,davonyvisant
2013382,Scott Quessenberry,Scott Quessenberry,0.8799,3,Scott,Quessenberry,queottrrysco
2013383,Marquez Grayson,Marquez Grayson,0.8799,3,Marquez,Grayson,grauezsonmar
2013384,Alvonte Bell,Alvonte Bell,0.8797,3,Alvonte,Bell,belnteellalv
2013385,Austin Sanders,Austin Sanders,0.8793,3,Austin,Sanders,santinersaus
2013386,Chevoski Collins,Chevoski Collins,0.8792,3,Chevoski,Collins,colskiinsche
2013387,Lowell Lotulelei,Lowell Lotulelei,0.8791,3,Lowell,Lotulelei,lotellleilow
2013388,Ro'Derrick Hoskins,RoDerrick Hoskins,0.8788,3,RoDerrick,Hoskins,hosickinsrod
2013389,Godwin Igwebuike,Godwin Igwebuike,0.8788,3,Godwin,Igwebuike,igwwinikegod
2013390,Marcus Farria,Marcus Farria,0.8787,3,Marcus,Farria,farcusriamar
2013391,Skai Moore,Skai Moore,0.8786,3,Skai,Moore,mookaioreska
2013392,Paul James III,Paul James III,0.878,3,Paul,James III,jamauliiipau
2013393,Bug Howard,Bug Howard,0.8786,3,Bug,Howard,howbugardbug
2013394,Micah Kiser,Micah Kiser,0.8784,3,Micah,Kiser,kiscahsermic
2013395,Reggie Davis,Reggie Davis,0.8783,3,Reggie,Davis,davgievisreg
2013396,Aaron Baltazar,Aaron Baltazar,0.8783,3,Aaron,Baltazar,balronzaraar
2013397,Ryne Rankin,Ryne Rankin,0.8781,3,Ryne,Rankin,ranynekinryn
2013398,Jordan Mastrogiovanni,Jordan Mastrogiovanni,0.8781,3,Jordan,Mastrogiovanni,masdannnijor
2013399,Brett Wade,Brett Wade,0.8778,3,Brett,Wade,wadettadebre
2013400,Devin Washington,Devin Washington,0.8778,3,Devin,Washington,wasvintondev
2013401,Sean Barton,Sean Barton,0.8777,3,Sean,Barton,bareantonsea
2013402,Sean Constantine,Sean Constantine,0.8777,3,Sean,Constantine,coneaninesea
2013403,Riley Ferguson,Riley Ferguson,0.8776,3,Riley,Ferguson,ferleysonril
2013404,Joas Aguilar,Joas Aguilar,0.8775,3,Joas,Aguilar,aguoaslarjoa
2013405,Gary Moore,Gary Moore,0.8772,3,Gary,Moore,mooaryoregar
2013406,Richard Benjamin,Richard Benjamin,0.8772,3,Richard,Benjamin,benardminric
2013407,Mitch Parsons,Mitch Parsons,0.8769,3,Mitch,Parsons,partchonsmit
2013408,Lavon Coleman,Lavon Coleman,0.8769,3,Lavon,Coleman,colvonmanlav
2013409,Stacy Thomas,Stacy Thomas,0.8768,3,Stacy,Thomas,thoacymassta
2013410,Paul Whitmill,Paul Whitmill,0.8767,3,Paul,Whitmill,whiaulillpau
2013411,Khalfani Muhammad,Khalfani Muhammad,0.8767,3,Khalfani,Muhammad,muhanimadkha
2013412,Cameron Judge,Cameron Judge,0.8766,3,Cameron,Judge,judrondgecam
2013413,David Knevel,David Knevel,0.8765,3,David,Knevel,knevidveldav
2013414,Courtney Love,Courtney Love,0.8762,3,Courtney,Love,lovneyovecou
2013415,Dane Crane,Dane Crane,0.8762,3,Dane,Crane,craaneanedan
2013416,DeVondre Seymour,DeVondre Seymour,0.8762,3,DeVondre,Seymour,seydreourdev
2013417,Kirk Garner,Kirk Garner,0.8761,3,Kirk,Garner,garirknerkir
2013418,Kevin Spears,Kevin Spears,0.876,3,Kevin,Spears,spevinarskev
2013419,Jaron Dukes,Jaron Dukes,0.8758,3,Jaron,Dukes,dukronkesjar
2013420,Greg Taboada,Greg Taboada,0.8758,3,Greg,Taboada,tabregadagre
2013421,Nigel Bowden,Nigel Bowden,0.8755,3,Nigel,Bowden,bowgeldennig
2013422,Tavares Garner,Tavares Garner,0.8755,3,Tavares,Garner,garresnertav
2013423,Dan Samuelson,Dan Samuelson,0.8754,3,Dan,Samuelson,samdansondan
2013424,Uriah LeMay,Uriah LeMay,0.8753,3,Uriah,LeMay,lemiahmayuri
2013425,Antonio Riles,Antonio Riles,0.8753,3,Antonio,Riles,rilniolesant
2013426,Roderick Johnson,Roderick Johnson,0.8753,3,Roderick,Johnson,johicksonrod
2013427,Mo Porter,Mo Porter,0.8752,3,Mo,Porter,pormotermo
2013428,Lamar Robbins,Lamar Robbins,0.8752,3,Lamar,Robbins,robmarinslam
2013429,Travis Custis,Travis Custis,0.8751,3,Travis,Custis,cusvististra
2013430,Christian Morgan,Christian Morgan,0.8751,3,Christian,Morgan,morianganchr
2013431,Tyler Lancaster,Tyler Lancaster,0.8747,3,Tyler,Lancaster,lanlertertyl
2013432,Sefo Liufau,Sefo Liufau,0.8746,3,Sefo,Liufau,liuefofausef
2013433,Nazair Jones,Nazair Jones,0.8746,3,Nazair,Jones,jonairnesnaz
2013434,Cameron Toney,Cameron Toney,0.8746,3,Cameron,Toney,tonronneycam
2013435,Derrick Calloway,Derrick Calloway,0.8746,3,Derrick,Calloway,calickwayder
2013436,Marqui Hawkins,Marqui Hawkins,0.8739,3,Marqui,Hawkins,hawquiinsmar
2013437,Dillan Lawson,Dillan Lawson,0.8738,3,Dillan,Lawson,lawlansondil
2013438,Chris Seisay,Chris Seisay,0.8738,3,Chris,Seisay,seirissaychr
2013439,David Johnson,David Johnson,0.8795,3,David,Johnson,johvidsondav
2013440,DaeSean Hamilton,DaeSean Hamilton,0.8737,3,DaeSean,Hamilton,hameantondae
2013441,Michael Deeb,Michael Deeb,0.8737,3,Michael,Deeb,deeaeleebmic
2013442,Brandon Facyson,Brandon Facyson,0.8737,3,Brandon,Facyson,facdonsonbra
2013443,Braxton Pfaff,Braxton Pfaff,0.8736,3,Braxton,Pfaff,pfatonaffbra
2013444,Erik Huhn,Erik Huhn,0.8732,3,Erik,Huhn,huhrikuhneri
2013445,Danny Mattingly,Danny Mattingly,0.8731,3,Danny,Mattingly,matnnyglydan
2013446,Delando Johnson,Delando Johnson,0.8731,3,Delando,Johnson,johndosondel
2013447,Ty Slanina,Ty Slanina,0.8731,3,Ty,Slanina,slatyinaty
2013448,D.J. Martin,DJ Martin,0.873,3,DJ,Martin,mardjtindj
2013449,Pharoh Cooper,Pharoh Cooper,0.873,3,Pharoh,Cooper,coorohperpha
2013450,Jamone Boyd,Jamone Boyd,0.8729,3,Jamone,Boyd,boyoneoydjam
2013451,Alec James,Alec James,0.8727,3,Alec,James,jamlecmesale
2013452,Andrew Nelson,Andrew Nelson,0.8725,3,Andrew,Nelson,nelrewsonand
2013453,Caleb Day,Caleb Day,0.8721,3,Caleb,Day,daylebdaycal
2013454,Jalen Ortiz,Jalen Ortiz,0.8721,3,Jalen,Ortiz,ortlentizjal
2013455,Johnny Richardson,Johnny Richardson,0.8721,3,Johnny,Richardson,ricnnysonjoh
2013456,Jon Wisnieski,Jon Wisnieski,0.8721,3,Jon,Wisnieski,wisjonskijon
2013457,Corwin Cutler,Corwin Cutler,0.8721,3,Corwin,Cutler,cutwinlercor
2013458,Clay Rhodes,Clay Rhodes,0.872,3,Clay,Rhodes,rholaydescla
2013459,Dac Shaw,Dac Shaw,0.8719,3,Dac,Shaw,shadachawdac
2013460,Deon Mix,Deon Mix,0.8717,3,Deon,Mix,mixeonmixdeo
2013461,Dylan Cantrell,Dylan Cantrell,0.8716,3,Dylan,Cantrell,canlanelldyl
2013462,Buddy Brown,Buddy Brown,0.8715,3,Buddy,Brown,broddyownbud
2013463,Devaris Brunson,Devaris Brunson,0.8714,3,Devaris,Brunson,brurissondev
2013464,Deadrin Senat,Deadrin Senat,0.8712,3,Deadrin,Senat,senrinnatdea
2013465,Raaquan Davis,Raaquan Davis,0.8712,3,Raaquan,Davis,davuanvisraa
2013466,Cameron Dillard,Cameron Dillard,0.8712,3,Cameron,Dillard,dilronardcam
2013467,Jordan Leggett,Jordan Leggett,0.8712,3,Jordan,Leggett,legdanettjor
2013468,Carlis Parker,Carlis Parker,0.8712,3,Carlis,Parker,parliskercar
2013469,Jackson Keeler,Jackson Keeler,0.8712,3,Jackson,Keeler,keesonlerjac
2013470,Viliami Latu,Viliami Latu,0.8711,3,Viliami,Latu,latamiatuvil
2013471,Ryan Timmons,Ryan Timmons,0.8709,3,Ryan,Timmons,timyanonsrya
2013472,Bradley Bozeman,Bradley Bozeman,0.8708,3,Bradley,Bozeman,bozleymanbra
2013473,Al-Rasheed Benton,AlRasheed Benton,0.8707,3,AlRasheed,Benton,beneedtonalr
2013474,Cequan Jefferson,Cequan Jefferson,0.8706,3,Cequan,Jefferson,jefuansonceq
2013475,Ryan Switzer,Ryan Switzer,0.8706,3,Ryan,Switzer,swiyanzerrya
2013476,Antar Thompson,Antar Thompson,0.8706,3,Antar,Thompson,thotarsonant
2013477,Darius Mosely,Darius Mosely,0.8702,3,Darius,Mosely,mosiuselydar
2013478,Chuck Baker,Chuck Baker,0.8701,3,Chuck,Baker,bakuckkerchu
2013479,Camion Patrick,Camion Patrick,0.87,3,Camion,Patrick,pationickcam
2013480,Derrick Farrow,Derrick Farrow,0.87,3,Derrick,Farrow,farickrowder
2013481,Michael Patterson,Michael Patterson,0.87,3,Michael,Patterson,pataelsonmic
2013482,Victor Davis,Victor Davis,0.8696,3,Victor,Davis,davtorvisvic
2013483,Peyton Barber,Peyton Barber,0.8696,3,Peyton,Barber,bartonberpey
2013484,Chucky Williams,Chucky Williams,0.8696,3,Chucky,Williams,wilckyamschu
2013485,Quincy Adeboyejo,Quincy Adeboyejo,0.8696,3,Quincy,Adeboyejo,adencyejoqui
2013486,Donald Gray,Donald Gray,0.8693,3,Donald,Gray,graaldraydon
2013487,Landon Stokes,Landon Stokes,0.8691,3,Landon,Stokes,stodonkeslan
2013488,Arshad Jackson,Arshad Jackson,0.869,3,Arshad,Jackson,jachadsonars
2013489,Joe Fennell,Joe Fennell,0.8687,3,Joe,Fennell,fenjoeelljoe
2013490,Kaleb Blanchard,Kaleb Blanchard,0.8687,3,Kaleb,Blanchard,blalebardkal
2013491,Garret Dooley,Garret Dooley,0.8687,3,Garret,Dooley,dooretleygar
2013492,Rico Johnson,Rico Johnson,0.8684,3,Rico,Johnson,johicosonric
2013493,Zayd Issah,Zayd Issah,0.8684,3,Zayd,Issah,issaydsahzay
2013494,Brooks Ellis,Brooks Ellis,0.8681,3,Brooks,Ellis,ellokslisbro
2013495,Jesus Wilson,Jesus Wilson,0.8681,3,Jesus,Wilson,wilsussonjes
2013496,Johnny Jefferson,Johnny Jefferson,0.8681,3,Johnny,Jefferson,jefnnysonjoh
2013497,Jarrad Davis,Jarrad Davis,0.8681,3,Jarrad,Davis,davradvisjar
2013498,Colin Goebel,Colin Goebel,0.8681,3,Colin,Goebel,goelinbelcol
2013499,Delton Williams,Delton Williams,0.868,3,Delton,Williams,wiltonamsdel
2013500,Alphonso Carter,Alphonso Carter,0.868,3,Alphonso,Carter,carnsoteralp
2013501,Dominic Walker,Dominic Walker,0.8679,3,Dominic,Walker,walnickerdom
2013502,Eric Beisel,Eric Beisel,0.8678,3,Eric,Beisel,beiricseleri
2013503,Corey Vereen,Corey Vereen,0.8677,3,Corey,Vereen,verreyeencor
2013504,Hunter Jarmon,Hunter Jarmon,0.8677,3,Hunter,Jarmon,jartermonhun
2013505,Aaron Cochran,Aaron Cochran,0.8677,3,Aaron,Cochran,cocronranaar
2013506,Chris Worley,Chris Worley,0.8675,3,Chris,Worley,worrisleychr
2013507,D.J. Reid,DJ Reid,0.8675,3,DJ,Reid,reidjeiddj
2013508,Jordan Davis,Jordan Davis,0.8675,3,Jordan,Davis,davdanvisjor
2013509,Bryce King,Bryce King,0.8675,3,Bryce,King,kinyceingbry
2013510,Alan Knott,Alan Knott,0.8672,3,Alan,Knott,knolanottala
2013511,Ben Hughes,Ben Hughes,0.8672,3,Ben,Hughes,hugbenhesben
2013512,Davis Webb,Davis Webb,0.8671,3,Davis,Webb,webvisebbdav
2013513,Marcell Lazard,Marcell Lazard,0.8671,3,Marcell,Lazard,lazellardmar
2013514,LaChaston Smith,LaChaston Smith,0.8671,3,LaChaston,Smith,smitonithlac
2013515,Michael Johnson,Michael Johnson,0.8333,3,Michael,Johnson,johaelsonmic
2013516,Sojourn Shelton,Sojourn Shelton,0.8671,3,Sojourn,Shelton,sheurntonsoj
2013517,Lewis Neal,Lewis Neal,0.8671,3,Lewis,Neal,neawiseallew
2013518,Trevell Dixon,Trevell Dixon,0.8671,3,Trevell,Dixon,dixellxontre
2013519,Takkarist McKinley,Takkarist McKinley,0.8669,3,Takkarist,McKinley,mckistleytak
2013520,Ahmad Thomas,Ahmad Thomas,0.8668,3,Ahmad,Thomas,thomadmasahm
2013521,Dannon Cavil,Dannon Cavil,0.8667,3,Dannon,Cavil,cavnonvildan
2013522,Davon Durant,Davon Durant,0.8667,3,Davon,Durant,durvonantdav
2013523,Austin Roberts,Austin Roberts,0.8667,3,Austin,Roberts,robtinrtsaus
2013524,Cameron Walker,Cameron Walker,0.8666,3,Cameron,Walker,walronkercam
2013525,Corion Webster,Corion Webster,0.8666,3,Corion,Webster,webiontercor
2013526,Gaius Vaenuku,Gaius Vaenuku,0.8666,3,Gaius,Vaenuku,vaeiusukugai
2013527,Mossi Johnson,Mossi Johnson,0.8666,3,Mossi,Johnson,johssisonmos
2013528,Gerald Turner,Gerald Turner,0.8664,3,Gerald,Turner,turaldnerger
2013529,Jonathan Cook,Jonathan Cook,0.8664,3,Jonathan,Cook,coohanookjon
2013530,Brogan Roback,Brogan Roback,0.8662,3,Brogan,Roback,robganackbro
2013531,Tre Bell,Tre Bell,0.8662,3,Tre,Bell,beltreelltre
2013532,Maliek Collins,Maliek Collins,0.8661,3,Maliek,Collins,coliekinsmal
2013533,Delando Crooks,Delando Crooks,0.866,3,Delando,Crooks,crondooksdel
2013534,Johnathan Alston,Johnathan Alston,0.866,3,Johnathan,Alston,alshantonjoh
2013535,Shane Cockerille,Shane Cockerille,0.8659,3,Shane,Cockerille,cocanellesha
2013536,Ogbonnia Okoronkwo,Ogbonnia Okoronkwo,0.8659,3,Ogbonnia,Okoronkwo,okoniakwoogb
2013537,Jordan Sterns,Jordan Sterns,0.8658,3,Jordan,Sterns,stedanrnsjor
2013538,Josh Cardiello,Josh Cardiello,0.8656,3,Josh,Cardiello,caroshllojos
2013539,K.J. Malone,KJ Malone,0.8656,3,KJ,Malone,malkjonekj
2013540,Duke Riley,Duke Riley,0.8656,3,Duke,Riley,rilukeleyduk
2013541,Dane Rogers,Dane Rogers,0.8656,3,Dane,Rogers,roganeersdan
2013542,Charles Walker,Charles Walker,0.8656,3,Charles,Walker,walleskercha
2013543,Kamryn Melton,Kamryn Melton,0.8656,3,Kamryn,Melton,melryntonkam
2013544,DeAndre' Miller,DeAndre Miller,0.8655,3,DeAndre,Miller,mildrelerdea
2013545,Lemond Johnson,Lemond Johnson,0.8655,3,Lemond,Johnson,johondsonlem
2013546,Rob Boyd,Rob Boyd,0.8655,3,Rob,Boyd,boyroboydrob
2013547,J'Mon Moore,JMon Moore,0.8653,3,JMon,Moore,moomonorejmo
2013548,Deon Johnson,Deon Johnson,0.8652,3,Deon,Johnson,joheonsondeo
2013549,Marquion Lane,Marquion Lane,0.8652,3,Marquion,Lane,lanionanemar
2013550,Eric Cotton,Eric Cotton,0.8651,3,Eric,Cotton,cotrictoneri
2013551,Kenneth Santa Marina,Kenneth Santa Marina,0.864,3,Kenneth,Santa Marina,sanethinaken
2013552,Connor O'Brien,Connor OBrien,0.8649,3,Connor,OBrien,obrnoriencon
2013553,Jarvis McCall,Jarvis McCall,0.8648,3,Jarvis,McCall,mccvisalljar
2013554,Chad Kanoff,Chad Kanoff,0.8647,3,Chad,Kanoff,kanhadoffcha
2013555,Mack Weaver,Mack Weaver,0.8646,3,Mack,Weaver,weaackvermac
2013556,Tevin Montgomery,Tevin Montgomery,0.8643,3,Tevin,Montgomery,monvinerytev
2013557,Reggie Chevis,Reggie Chevis,0.8641,3,Reggie,Chevis,chegievisreg
2013558,Eugene Brazley,Eugene Brazley,0.8641,3,Eugene,Brazley,braeneleyeug
2013559,Aulden Bynum,Aulden Bynum,0.864,3,Aulden,Bynum,byndennumaul
2013560,Sean Harlow,Sean Harlow,0.864,3,Sean,Harlow,hareanlowsea
2013561,Naashon Hughes,Naashon Hughes,0.8635,3,Naashon,Hughes,hughonhesnaa
2013562,Jamari Smith,Jamari Smith,0.8634,3,Jamari,Smith,smiariithjam
2013563,Csont'e York,Csonte York,0.8634,3,Csonte,York,yornteorkcso
2013564,Ronald Lewis,Ronald Lewis,0.8634,3,Ronald,Lewis,lewaldwisron
2013565,Ke'aun Kinner,Keaun Kinner,0.8632,3,Keaun,Kinner,kinaunnerkea
2013566,J.P. Vonashek,JP Vonashek,0.8631,3,JP,Vonashek,vonjphekjp
2013567,Fred Coppet,Fred Coppet,0.8631,3,Fred,Coppet,copredpetfre
2013568,Marcus Ball,Marcus Ball,0.984,5,Marcus,Ball,balcusallmar
2013569,Kyle Meadows,Kyle Meadows,0.863,3,Kyle,Meadows,meayleowskyl
2013570,Jordan Smallwood,Jordan Smallwood,0.863,3,Jordan,Smallwood,smadanoodjor
2013571,Darius Allensworth,Darius Allensworth,0.8629,3,Darius,Allensworth,alliusrthdar
2013572,Kevin King,Kevin King,0.8628,3,Kevin,King,kinviningkev
2013573,Darian Hicks,Darian Hicks,0.8628,3,Darian,Hicks,hiciancksdar
2013574,Des Lawrence,Des Lawrence,0.8628,3,Des,Lawrence,lawdesncedes
2013575,Jamel James,Jamel James,0.8628,3,Jamel,James,jammelmesjam
2013576,Quan Jones,Quan Jones,0.8628,3,Quan,Jones,jonuannesqua
2013577,De'Andre Johnson,DeAndre Johnson,0.8628,3,DeAndre,Johnson,johdresondea
2013578,Chris Laviano,Chris Laviano,0.8627,3,Chris,Laviano,lavrisanochr
2013579,Cameron Sutton,Cameron Sutton,0.8625,3,Cameron,Sutton,sutrontoncam
2013580,John Kenny,John Kenny,0.8625,3,John,Kenny,kenohnnnyjoh
2013581,Channing Stribling,Channing Stribling,0.8624,3,Channing,Stribling,stringingcha
2013582,Jalen Banks,Jalen Banks,0.8624,3,Jalen,Banks,banlennksjal
2013583,Zach Hannon,Zach Hannon,0.8624,3,Zach,Hannon,hanachnonzac
2013584,Dan Skipper,Dan Skipper,0.8624,3,Dan,Skipper,skidanperdan
2013585,Sean Dowling,Sean Dowling,0.8624,3,Sean,Dowling,doweaningsea
2013586,Mackenro Alexander,Mackenro Alexander,0.8624,3,Mackenro,Alexander,alenrodermac
2013587,Tim Boyle,Tim Boyle,0.8624,3,Tim,Boyle,boytimyletim
2013588,Vita Vea,Vita Vea,0.8621,3,Vita,Vea,veaitaveavit
2013589,Jalyn Powell,Jalyn Powell,0.8621,3,Jalyn,Powell,powlynelljal
2013590,Myles Nash,Myles Nash,0.8621,3,Myles,Nash,naslesashmyl
2013591,Andrew Isaacs,Andrew Isaacs,0.8621,3,Andrew,Isaacs,isarewacsand
2013592,Shaun McGee,Shaun McGee,0.862,3,Shaun,McGee,mcgaungeesha
2013593,Patrick Morris,Patrick Morris,0.8619,3,Patrick,Morris,morickrispat
2013594,J.J. Green,JJ Green,0.8619,3,JJ,Green,grejjeenjj
2013595,Austin Bennett,Austin Bennett,0.8618,3,Austin,Bennett,bentinettaus
2013596,Jordan Fieulleteau,Jordan Fieulleteau,0.8617,3,Jordan,Fieulleteau,fiedaneaujor
2013597,Jay Arnold,Jay Arnold,0.8616,3,Jay,Arnold,arnjayoldjay
2013598,Jeremy Benjamin,Jeremy Benjamin,0.8616,3,Jeremy,Benjamin,benemyminjer
2013599,Zaire Williams,Zaire Williams,0.8615,3,Zaire,Williams,wilireamszai
2013600,Lovell Peterson,Lovell Peterson,0.8614,3,Lovell,Peterson,petellsonlov
2013601,Austin Ramesh,Austin Ramesh,0.8613,3,Austin,Ramesh,ramtineshaus
2013602,Jabo Lee,Jabo Lee,0.8612,3,Jabo,Lee,leeaboleejab
2013603,Logan Stott,Logan Stott,0.8611,3,Logan,Stott,stoganottlog
2013604,Taivon Jacobs,Taivon Jacobs,0.861,3,Taivon,Jacobs,jacvonobstai
2013605,Jahmere Irvin-Sills,Jahmere IrvinSills,0.861,3,Jahmere,IrvinSills,irverellsjah
2013606,Jeremiah Gaines,Jeremiah Gaines,0.8609,3,Jeremiah,Gaines,gaiiahnesjer
2013607,George Williams,George Williams,0.8609,3,George,Williams,wilrgeamsgeo
2013608,Ricky Jeune,Ricky Jeune,0.8609,3,Ricky,Jeune,jeuckyuneric
2013609,George Baltimore,George Baltimore,0.8609,3,George,Baltimore,balrgeoregeo
2013610,Juwaan Williams,Juwaan Williams,0.8609,3,Juwaan,Williams,wilaanamsjuw
2013611,R.J. Shelton,RJ Shelton,0.8609,3,RJ,Shelton,sherjtonrj
2013612,Eddie Printz,Eddie Printz,0.8609,3,Eddie,Printz,pridientzedd
2013613,Jonathan Wynn,Jonathan Wynn,0.8609,3,Jonathan,Wynn,wynhanynnjon
2013614,Darrius Sims,Darrius Sims,0.8609,3,Darrius,Sims,simiusimsdar
2013615,Janarion Grant,Janarion Grant,0.8609,3,Janarion,Grant,graionantjan
2013616,Baylen Brown,Baylen Brown,0.8609,3,Baylen,Brown,brolenownbay
2013617,Julius Wilson,Julius Wilson,0.8609,3,Julius,Wilson,wiliussonjul
2013618,Jojo Kemp,Jojo Kemp,0.8606,3,Jojo,Kemp,kemojoempjoj
2013619,Khalid Thomas,Khalid Thomas,0.8605,3,Khalid,Thomas,tholidmaskha
2013620,Donnie Miles,Donnie Miles,0.8603,3,Donnie,Miles,milnielesdon
2013621,Nick Internicola,Nick Internicola,0.8603,3,Nick,Internicola,intickolanic
2013622,Tyler Tezeno,Tyler Tezeno,0.8603,3,Tyler,Tezeno,tezlerenotyl
2013623,Demetrius Cooper,Demetrius Cooper,0.8602,3,Demetrius,Cooper,cooiusperdem
2013624,David Prince,David Prince,0.86,3,David,Prince,prividncedav
